tema,indicador,periodo,categoria,codigo_categoria,valor,unidade,territorio,codigo_territorio,nivel_geografico,situacao_periodo,fonte,fonte_url,data_extracao,observacao
abate,animais_abatidos,2026-04,Suínos,1093,323759,cabecas,Mato Grosso do Sul,50,estado,parcial_ate_junho,IBGE Pesquisa Trimestral do Abate tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,animais_abatidos,2024-02,Suínos,1093,222708,cabecas,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,animais_abatidos,2024-05,Suínos,1093,218401,cabecas,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,animais_abatidos,2024-08,Suínos,1093,255631,cabecas,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,animais_abatidos,2024-11,Suínos,1093,238414,cabecas,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,animais_abatidos,2025-02,Suínos,1093,191575,cabecas,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,animais_abatidos,2025-05,Suínos,1093,269688,cabecas,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,animais_abatidos,2025-08,Suínos,1093,298248,cabecas,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,animais_abatidos,2025-11,Suínos,1093,299100,cabecas,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,animais_abatidos,2026-02,Suínos,1093,322154,cabecas,Mato Grosso do Sul,50,estado,parcial_ate_junho,IBGE Pesquisa Trimestral do Abate tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,animais_abatidos,2026-05,Suínos,1093,333113,cabecas,Mato Grosso do Sul,50,estado,parcial_ate_junho,IBGE Pesquisa Trimestral do Abate tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,animais_abatidos,2024-03,Suínos,1093,216918,cabecas,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,animais_abatidos,2024-06,Suínos,1093,233695,cabecas,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,animais_abatidos,2024-09,Suínos,1093,235111,cabecas,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,animais_abatidos,2024-12,Suínos,1093,225338,cabecas,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,animais_abatidos,2025-03,Suínos,1093,179353,cabecas,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,animais_abatidos,2025-06,Suínos,1093,256173,cabecas,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,animais_abatidos,2025-09,Suínos,1093,300489,cabecas,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,animais_abatidos,2025-12,Suínos,1093,309937,cabecas,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,animais_abatidos,2026-03,Suínos,1093,345738,cabecas,Mato Grosso do Sul,50,estado,parcial_ate_junho,IBGE Pesquisa Trimestral do Abate tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,animais_abatidos,2026-06,Suínos,1093,344386,cabecas,Mato Grosso do Sul,50,estado,parcial_ate_junho,IBGE Pesquisa Trimestral do Abate tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2024-01,Suínos,1093,19793174,kg,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2024-04,Suínos,1093,21064317,kg,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2024-07,Suínos,1093,23653894,kg,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2024-10,Suínos,1093,22338975,kg,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2025-01,Suínos,1093,12826242,kg,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2025-04,Suínos,1093,22994520,kg,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2025-07,Suínos,1093,28576822,kg,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2025-10,Suínos,1093,30296210,kg,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2026-01,Suínos,1093,31631113,kg,Mato Grosso do Sul,50,estado,parcial_ate_junho,IBGE Pesquisa Trimestral do Abate tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2026-04,Suínos,1093,31556124,kg,Mato Grosso do Sul,50,estado,parcial_ate_junho,IBGE Pesquisa Trimestral do Abate tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2024-02,Suínos,1093,20308546,kg,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2024-05,Suínos,1093,20908957,kg,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2024-08,Suínos,1093,23868486,kg,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2024-11,Suínos,1093,21778758,kg,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2025-02,Suínos,1093,18240782,kg,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2025-05,Suínos,1093,26038655,kg,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2025-08,Suínos,1093,27985965,kg,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2025-11,Suínos,1093,28405993,kg,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2026-02,Suínos,1093,30329430,kg,Mato Grosso do Sul,50,estado,parcial_ate_junho,IBGE Pesquisa Trimestral do Abate tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2026-05,Suínos,1093,32400291,kg,Mato Grosso do Sul,50,estado,parcial_ate_junho,IBGE Pesquisa Trimestral do Abate tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2024-03,Suínos,1093,19826827,kg,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2024-06,Suínos,1093,22095335,kg,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2024-09,Suínos,1093,21586080,kg,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2024-12,Suínos,1093,20220268,kg,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2025-03,Suínos,1093,17093094,kg,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2025-06,Suínos,1093,24604328,kg,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2025-09,Suínos,1093,28017117,kg,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2025-12,Suínos,1093,29333483,kg,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2026-03,Suínos,1093,32852043,kg,Mato Grosso do Sul,50,estado,parcial_ate_junho,IBGE Pesquisa Trimestral do Abate tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2026-06,Suínos,1093,34036554,kg,Mato Grosso do Sul,50,estado,parcial_ate_junho,IBGE Pesquisa Trimestral do Abate tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,animais_abatidos,2024-01,Frangos,1094,15413155,cabecas,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,animais_abatidos,2024-04,Frangos,1094,15243979,cabecas,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,animais_abatidos,2024-07,Frangos,1094,16685380,cabecas,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,animais_abatidos,2024-10,Frangos,1094,15022616,cabecas,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,animais_abatidos,2025-01,Frangos,1094,14818248,cabecas,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,animais_abatidos,2025-04,Frangos,1094,14764514,cabecas,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,animais_abatidos,2025-07,Frangos,1094,16615236,cabecas,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,animais_abatidos,2025-10,Frangos,1094,14153098,cabecas,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,animais_abatidos,2026-01,Frangos,1094,15363233,cabecas,Mato Grosso do Sul,50,estado,parcial_ate_junho,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,animais_abatidos,2026-04,Frangos,1094,15633085,cabecas,Mato Grosso do Sul,50,estado,parcial_ate_junho,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,animais_abatidos,2024-02,Frangos,1094,15518095,cabecas,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,animais_abatidos,2024-05,Frangos,1094,15982261,cabecas,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,animais_abatidos,2024-08,Frangos,1094,16319013,cabecas,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,animais_abatidos,2024-11,Frangos,1094,14785746,cabecas,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,animais_abatidos,2025-02,Frangos,1094,14363511,cabecas,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,animais_abatidos,2025-05,Frangos,1094,16147979,cabecas,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,animais_abatidos,2025-08,Frangos,1094,15175020,cabecas,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,animais_abatidos,2025-11,Frangos,1094,14559589,cabecas,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,animais_abatidos,2026-02,Frangos,1094,14796814,cabecas,Mato Grosso do Sul,50,estado,parcial_ate_junho,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,animais_abatidos,2026-05,Frangos,1094,15692962,cabecas,Mato Grosso do Sul,50,estado,parcial_ate_junho,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,animais_abatidos,2024-03,Frangos,1094,14534382,cabecas,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,animais_abatidos,2024-06,Frangos,1094,15461667,cabecas,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,animais_abatidos,2024-09,Frangos,1094,14001694,cabecas,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,animais_abatidos,2024-12,Frangos,1094,14103548,cabecas,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,animais_abatidos,2025-03,Frangos,1094,15023470,cabecas,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,animais_abatidos,2025-06,Frangos,1094,14334540,cabecas,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,animais_abatidos,2025-09,Frangos,1094,14731819,cabecas,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,animais_abatidos,2025-12,Frangos,1094,14472121,cabecas,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,animais_abatidos,2026-03,Frangos,1094,16101924,cabecas,Mato Grosso do Sul,50,estado,parcial_ate_junho,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,animais_abatidos,2026-06,Frangos,1094,14795456,cabecas,Mato Grosso do Sul,50,estado,parcial_ate_junho,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2024-01,Frangos,1094,34611568,kg,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2024-04,Frangos,1094,33951837,kg,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2024-07,Frangos,1094,37470425,kg,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2024-10,Frangos,1094,35115423,kg,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2025-01,Frangos,1094,34760223,kg,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2025-04,Frangos,1094,35412866,kg,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2025-07,Frangos,1094,39080427,kg,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2025-10,Frangos,1094,33734682,kg,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2026-01,Frangos,1094,36847044,kg,Mato Grosso do Sul,50,estado,parcial_ate_junho,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2026-04,Frangos,1094,37710503,kg,Mato Grosso do Sul,50,estado,parcial_ate_junho,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2024-02,Frangos,1094,35351854,kg,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2024-05,Frangos,1094,35781089,kg,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2024-08,Frangos,1094,36988086,kg,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2024-11,Frangos,1094,33365357,kg,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2025-02,Frangos,1094,33251465,kg,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2025-05,Frangos,1094,38976039,kg,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2025-08,Frangos,1094,36203290,kg,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2025-11,Frangos,1094,35542487,kg,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2026-02,Frangos,1094,34355789,kg,Mato Grosso do Sul,50,estado,parcial_ate_junho,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2026-05,Frangos,1094,38579000,kg,Mato Grosso do Sul,50,estado,parcial_ate_junho,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2024-03,Frangos,1094,32573722,kg,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2024-06,Frangos,1094,33973608,kg,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2024-09,Frangos,1094,32406914,kg,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
